TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM00094	TR_FER	0.00361010484056229	-5.62401846535205	3	1	0.0909090909090909	11	9131	4241	MFI2
SM00111	C4	0.0072083577384974	-4.93251412915053	6	1	0.0909090909090909	11	9131	1287	COL4A5
SM00294	4.1m	0.0167460220813385	-4.08959453659701	14	1	0.0909090909090909	11	9131	26047	CNTNAP2
SM00702	P4Hc	0.0191173857848932	-3.95715710743836	16	1	0.0909090909090909	11	9131	5352	PLOD2
SM00231	FA58C	0.0250230659336611	-3.68795724213571	21	1	0.0909090909090909	11	9131	26047	CNTNAP2
SM00282	LamG	0.0517750866898812	-2.96084619734397	44	1	0.0909090909090909	11	9131	26047	CNTNAP2
SM00399	ZnF_C4	0.0540695148142492	-2.91748474891775	46	1	0.0909090909090909	11	9131	3164	NR4A1
SM00317	SET	0.0552148351598905	-2.89652360891011	47	1	0.0909090909090909	11	9131	2122	MECOM
SM00430	HOLI	0.0563588946930863	-2.87601520369318	48	1	0.0909090909090909	11	9131	3164	NR4A1
SM00192	LDLa	0.0563588946930863	-2.87601520369318	48	1	0.0909090909090909	11	9131	81831	NETO2
SM00042	CUB	0.0575016946666934	-2.8559408591489	49	1	0.0909090909090909	11	9131	81831	NETO2
SM00398	HMG	0.0597835209225373	-2.81702522585914	51	1	0.0909090909090909	11	9131	84969	TOX2
SM00353	HLH	0.12914089373393	-2.04685127114855	114	1	0.0909090909090909	11	9131	647219	ASCL5
SM00239	C2	0.151204913540381	-1.88911931880453	135	1	0.0909090909090909	11	9131	54843	SYTL2
SM00181	EGF	0.224965008400653	-1.49181040709125	209	1	0.0909090909090909	11	9131	26047	CNTNAP2
SM00355	ZnF_C2H2	0.249986793365568	-1.38634718905299	800	2	0.181818181818182	11	9131	9668,2122	ZNF432,MECOM
SM00349	KRAB	0.361728650395736	-1.0168609327775	365	1	0.0909090909090909	11	9131	9668	ZNF432
SM00408	IGc2	0.999999999975336	-2.46640279500389e-11	216	0	0	11	9131
SM00490	HELICc	0.999999999980234	-1.97656225535015e-11	106	0	0	11	9131
SM00214	VWC	0.999999999980284	-1.97160102198437e-11	39	0	0	11	9131
SM00322	KH	0.999999999980284	-1.97160102198437e-11	39	0	0	11	9131
SM00969	SOCS_box	0.999999999980284	-1.97160102198437e-11	39	0	0	11	9131
SM00032	CCP	0.999999999980742	-1.92578799298211e-11	55	0	0	11	9131
SM00133	S_TK_X	0.999999999980742	-1.92578799298211e-11	55	0	0	11	9131
SM00612	Kelch	0.999999999980742	-1.92578799298211e-11	55	0	0	11	9131
SM00338	BRLZ	0.999999999981032	-1.89679228743873e-11	52	0	0	11	9131
SM00256	FBOX	0.999999999981032	-1.89679228743873e-11	52	0	0	11	9131
SM00339	FH	0.999999999981598	-1.8402288034596e-11	48	0	0	11	9131
SM00249	PHD	0.999999999981934	-1.80663160775049e-11	91	0	0	11	9131
SM00369	LRR_TYP	0.999999999982713	-1.72870666056943e-11	134	0	0	11	9131
SM00960	Robl_LC7	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00478	ENDO3c	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00981	THUMP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00057	FIMAC	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00183	NAT_PEP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00299	CLH	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00997	AdoHcyase_NAD	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00676	DM10	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00773	WGR	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01022	ASCH	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00444	GYF	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00588	NEUZ	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00706	TECPR	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01083	Cir_N	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00996	AdoHcyase	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00305	HintC	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00553	SEP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00300	ChSh	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00162	SAPA	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00712	PUR	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00309	PAH	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00736	CADG	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00663	RPOLA_N	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00143	PI3K_p85B	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00851	MGS	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00573	HSA	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00594	UAS	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00735	ZM	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00459	Sorb	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00751	BSD	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00039	CRF	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00652	eIF1a	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00723	AMOP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00722	CASH	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00306	HintN	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00672	CAP10	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00916	L51_S25_CI-B8	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01020	B2-adapt-app_C	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00341	HRDC	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00002	PLP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00311	PWI	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00836	DALR_1	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00535	RIBOc	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01051	CAMSAP_CKK	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00611	SEC63	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01073	CDC48_N	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00488	DEXDc2	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00931	NOSIC	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00272	END	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00597	ZnF_TTF	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00704	ZnF_CDGSH	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00396	ZnF_UBR1	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00113	CALCITONIN	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00321	WSC	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00576	BTP	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM01065	CBM_2	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00265	BH4	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00919	Malic_M	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00482	POLAc	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00985	UBA_e1_C	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00006	A4_EXTRA	0.999999999983143	-1.68566185230011e-11	3	0	0	11	9131
SM00179	EGF_CA	0.999999999983637	-1.63631732136794e-11	98	0	0	11	9131
SM00382	AAA	0.999999999983671	-1.63288586567904e-11	144	0	0	11	9131
SM00433	TOP2c	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01096	CPSase_L_D3	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00882	CoA_trans	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00494	ChtBD2	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00559	Ku78	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00661	RPOL9	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00392	PROF	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01002	AlaDh_PNT_C	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00657	RPOL4c	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00788	Adenylsucc_synt	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00581	PSP	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00035	CLa	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00434	TOP4c	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01097	CPSase_sm_chain	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00803	TAF	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00714	LITAF	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01011	AMP_N	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00493	TOPRIM	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00649	RL11	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00853	MutL_C	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01000	Aha1_N	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01003	AlaDh_PNT_N	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00896	FDX-ACB	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00684	DM15	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00653	eIF2B_5	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00638	LPD_N	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00732	YqgFc	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00525	FES	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM01076	CG-1	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
SM00902	Fe_hyd_SSU	0.999999999983716	-1.62841730130335e-11	2	0	0	11	9131
