TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0070161	anchoring junction	1.82350228356561e-08	-17.8199217603884	491	28	0.0949152542372881	295	17570	1948,81607,1266,57608,6235,7431,2125,6641,214,9564,23371,1956,301,3304,84951,58480,847,2934,182,3675,126353,23767,25945,51495,6386,960,7414,64065	EFNB2,PVRL4,CNN3,KIAA1462,RPS29,VIM,EVPL,SNTB1,ALCAM,BCAR1,TNS2,EGFR,ANXA1,HSPA1B,TNS4,RHOU,CAT,GSN,JAG1,ITGA3,MISP,FLRT3,PVRL3,HACD3,SDCBP,CD44,VCL,PERP
GO:0030055	cell-substrate junction	7.40654652333173e-08	-16.4183164695129	399	24	0.0813559322033898	295	17570	1948,1266,1308,6235,7431,6641,214,9564,23371,1956,301,3304,84951,58480,847,2934,3675,126353,23767,51495,6386,3691,960,7414	EFNB2,CNN3,COL17A1,RPS29,VIM,SNTB1,ALCAM,BCAR1,TNS2,EGFR,ANXA1,HSPA1B,TNS4,RHOU,CAT,GSN,ITGA3,MISP,FLRT3,HACD3,SDCBP,ITGB4,CD44,VCL
GO:0005912	adherens junction	1.14770121680692e-07	-15.980334651041	471	26	0.088135593220339	295	17570	1948,81607,1266,57608,6235,7431,6641,214,9564,23371,1956,301,3304,84951,58480,847,2934,182,3675,126353,23767,25945,51495,6386,960,7414	EFNB2,PVRL4,CNN3,KIAA1462,RPS29,VIM,SNTB1,ALCAM,BCAR1,TNS2,EGFR,ANXA1,HSPA1B,TNS4,RHOU,CAT,GSN,JAG1,ITGA3,MISP,FLRT3,PVRL3,HACD3,SDCBP,CD44,VCL
GO:0030054	cell junction	5.9227333129717e-07	-14.3392976003446	1147	43	0.145762711864407	295	17570	1948,23312,57608,3856,122786,6235,6513,2125,27286,182,3675,2905,25945,23767,23025,6386,960,7414,7074,154796,64065,1266,81607,1643,1308,7431,360,26503,6641,9564,214,23371,1956,3304,301,84951,58480,847,2934,126353,51495,3691,10611	EFNB2,DMXL2,KIAA1462,KRT8,FRMD6,RPS29,SLC2A1,EVPL,SRPX2,JAG1,ITGA3,GRIN2C,PVRL3,FLRT3,UNC13A,SDCBP,CD44,VCL,TIAM1,AMOT,PERP,CNN3,PVRL4,DDB2,COL17A1,VIM,AQP3,SLC17A5,SNTB1,BCAR1,ALCAM,TNS2,EGFR,HSPA1B,ANXA1,TNS4,RHOU,CAT,GSN,MISP,HACD3,ITGB4,PDLIM5
GO:0005925	focal adhesion	7.82445919075202e-07	-14.0608410299235	390	22	0.0745762711864407	295	17570	1948,1266,6235,7431,6641,214,9564,23371,1956,301,3304,84951,58480,847,2934,3675,126353,23767,51495,6386,960,7414	EFNB2,CNN3,RPS29,VIM,SNTB1,ALCAM,BCAR1,TNS2,EGFR,ANXA1,HSPA1B,TNS4,RHOU,CAT,GSN,ITGA3,MISP,FLRT3,HACD3,SDCBP,CD44,VCL
GO:0005924	cell-substrate adherens junction	9.67795752096704e-07	-13.8482447718335	395	22	0.0745762711864407	295	17570	1948,1266,6235,7431,6641,214,9564,23371,1956,301,3304,84951,58480,847,2934,3675,126353,23767,51495,6386,960,7414	EFNB2,CNN3,RPS29,VIM,SNTB1,ALCAM,BCAR1,TNS2,EGFR,ANXA1,HSPA1B,TNS4,RHOU,CAT,GSN,ITGA3,MISP,FLRT3,HACD3,SDCBP,CD44,VCL
GO:0031988	membrane-bounded vesicle	1.37958984694842e-06	-13.4937243153277	3503	93	0.315254237288136	295	17570	23312,5655,523,57214,6235,6513,4935,1474,5720,1475,10513,2152,4193,26154,6281,255743,25840,7105,220,64129,5874,7414,3910,10484,3855,23670,6275,79971,7832,7039,7431,26503,214,29926,2934,817,1535,3912,113146,4048,256987,23043,9344,3489,6819,283987,3856,9748,55766,5142,9518,4125,2125,6505,4189,4121,3675,10529,79083,1471,51449,3913,375791,6386,79659,960,5551,154796,6277,6576,4907,81607,30061,2254,10678,5865,1690,10577,1956,1891,139221,301,2517,847,50484,160,10447,5243,317,3691,3875,2810,2582	DMXL2,KLK10,ATP6V1A,CEMIP,RPS29,SLC2A1,GPR143,CST6,PSME1,CSTA,APPBP2,F3,MDM2,ABCA12,S100A10,NPNT,METTL7A,TSPAN6,ALDH1A3,TINAGL1,RAB27B,VCL,LAMA4,SEC23A,KRT7,TMEM2,S100A4,WLS,BTG2,TGFA,VIM,SLC17A5,ALCAM,GMPPA,GSN,CAMK2D,CYBA,LAMB1,AHNAK2,LTA4H,SERINC5,TNIK,TAOK2,IGFBP6,SULT1C2,HID1,KRT8,SLK,H2AFJ,PDE4B,GDF15,MAN2B1,EVPL,SLC1A1,DNAJB9,MAN1A1,ITGA3,NEBL,MLPH,CST3,PCYOX1,LAMB2,CYSRT1,SDCBP,DYNC2H1,CD44,PRF1,AMOT,S100A6,SLC25A1,NT5E,PVRL4,SLC40A1,FGF9,B3GNT2,RAB3B,COCH,NPC2,EGFR,ECH1,MUM1L1,ANXA1,FUCA1,CAT,RRM2B,AP2A1,FAM3C,ABCB1,APAF1,ITGB4,KRT18,SFN,GALE
GO:0031982	vesicle	1.7287797731433e-06	-13.2680947317624	3622	95	0.322033898305085	295	17570	23312,5655,8492,523,57214,6235,6513,4935,1474,5720,1475,10513,2152,4193,26154,6281,255743,25840,7105,220,64129,5874,7414,3910,10484,3855,23670,6275,79971,7832,7039,7431,26503,214,29926,2934,817,1535,3912,113146,4048,256987,23043,9344,3489,6819,283987,3856,94241,9748,55766,5142,9518,4125,2125,6505,4189,4121,3675,10529,79083,1471,51449,3913,375791,6386,79659,960,5551,154796,6277,6576,4907,81607,30061,2254,10678,5865,1690,10577,1956,139221,1891,301,2517,847,50484,160,10447,5243,317,3691,3875,2810,2582	DMXL2,KLK10,PRSS12,ATP6V1A,CEMIP,RPS29,SLC2A1,GPR143,CST6,PSME1,CSTA,APPBP2,F3,MDM2,ABCA12,S100A10,NPNT,METTL7A,TSPAN6,ALDH1A3,TINAGL1,RAB27B,VCL,LAMA4,SEC23A,KRT7,TMEM2,S100A4,WLS,BTG2,TGFA,VIM,SLC17A5,ALCAM,GMPPA,GSN,CAMK2D,CYBA,LAMB1,AHNAK2,LTA4H,SERINC5,TNIK,TAOK2,IGFBP6,SULT1C2,HID1,KRT8,TP53INP1,SLK,H2AFJ,PDE4B,GDF15,MAN2B1,EVPL,SLC1A1,DNAJB9,MAN1A1,ITGA3,NEBL,MLPH,CST3,PCYOX1,LAMB2,CYSRT1,SDCBP,DYNC2H1,CD44,PRF1,AMOT,S100A6,SLC25A1,NT5E,PVRL4,SLC40A1,FGF9,B3GNT2,RAB3B,COCH,NPC2,EGFR,MUM1L1,ECH1,ANXA1,FUCA1,CAT,RRM2B,AP2A1,FAM3C,ABCB1,APAF1,ITGB4,KRT18,SFN,GALE
GO:0044421	extracellular region part	9.42039980013986e-06	-11.5726330286482	3764	95	0.322033898305085	295	17570	23312,5655,523,6235,6513,1474,5720,1475,2152,6281,255743,25840,7105,220,64129,4940,5874,7414,3976,3910,3855,57215,23670,6275,79971,7832,7039,7431,214,29926,133,2934,3912,4048,256987,23043,3489,6819,283987,3856,9748,55766,9518,4125,2125,6505,27286,4189,4121,135228,64207,650,3675,10529,79083,3038,23767,1471,51449,223117,3913,375791,6386,51384,79659,960,5551,6277,6576,4907,81607,2254,10678,5865,1308,1690,10577,51129,1956,1891,139221,301,3304,2517,847,50484,10447,5243,317,3691,10371,3875,4325,2810,2582	DMXL2,KLK10,ATP6V1A,RPS29,SLC2A1,CST6,PSME1,CSTA,F3,S100A10,NPNT,METTL7A,TSPAN6,ALDH1A3,TINAGL1,OAS3,RAB27B,VCL,LIF,LAMA4,KRT7,THAP11,TMEM2,S100A4,WLS,BTG2,TGFA,VIM,ALCAM,GMPPA,ADM,GSN,LAMB1,LTA4H,SERINC5,TNIK,IGFBP6,SULT1C2,HID1,KRT8,SLK,H2AFJ,GDF15,MAN2B1,EVPL,SLC1A1,SRPX2,DNAJB9,MAN1A1,CD109,IRF2BPL,BMP2,ITGA3,NEBL,MLPH,HAS3,FLRT3,CST3,PCYOX1,SEMA3D,LAMB2,CYSRT1,SDCBP,WNT16,DYNC2H1,CD44,PRF1,S100A6,SLC25A1,NT5E,PVRL4,FGF9,B3GNT2,RAB3B,COL17A1,COCH,NPC2,ANGPTL4,EGFR,ECH1,MUM1L1,ANXA1,HSPA1B,FUCA1,CAT,RRM2B,FAM3C,ABCB1,APAF1,ITGB4,SEMA3A,KRT18,MMP16,SFN,GALE
GO:0005737	cytoplasm	1.03666299876808e-05	-11.4769185656193	10396	210	0.711864406779661	295	17570	1591,8728,5655,8492,54894,5720,1026,121457,92737,23580,2152,79586,1890,255743,25840,220,10766,5290,6935,64129,7074,60489,3976,57215,132671,5468,79971,7039,23526,7447,9638,672,26503,27244,29926,5447,84951,58480,2934,56478,84263,1535,92689,113146,860,283987,29091,9748,94241,84803,1660,677,7546,4125,51477,2125,9249,9600,4000,1119,3675,10846,23767,51449,158471,6386,51384,5551,5631,9475,4907,3156,516,1308,157506,7108,10577,80777,1956,847,50484,160,85365,10611,3875,37,66002,10140,2810,3659,2582,23312,3397,523,3635,57214,6513,6235,4935,5087,8737,10162,284439,79642,1475,85456,5139,10513,23683,4193,26154,5825,64428,2941,51434,4940,5874,7414,64065,56180,1266,10484,3855,140564,6275,55726,6303,57822,1153,7431,360,5588,23314,6142,2189,8507,837,6773,133,79974,123,6892,817,126353,3912,8821,80818,51495,7088,4048,5570,256987,23043,8760,4719,9344,6819,3489,54625,3856,122786,10123,5142,64084,10763,28951,27286,4189,4121,100462977,63901,10529,79083,3038,57692,1471,23025,2232,10010,6446,79156,50808,79659,960,154796,6277,6576,30061,2254,10678,5865,4487,50861,6641,9564,2296,1891,301,3304,2517,54884,51,10447,23220,317,11040,100463486,196,4325,7162	CYP24A1,ADAM19,KLK10,PRSS12,RNF43,PSME1,CDKN1A,IKBIP,DNER,CDC42EP4,F3,CHPF,TYMP,NPNT,METTL7A,ALDH1A3,TOB2,PIK3CA,ZEB1,TINAGL1,TIAM1,APOBEC3G,LIF,THAP11,SPATA18,PPARG,WLS,TGFA,HMHA1,VSNL1,FEZ1,BRCA1,SLC17A5,SESN1,GMPPA,POR,TNS4,RHOU,GSN,EIF4ENIF1,HSDL2,CYBA,FAM114A1,AHNAK2,RUNX2,HID1,STXBP6,SLK,TP53INP1,GPAT3,DHX9,ZFP36L1,ZIC2,MAN2B1,ISYNA1,EVPL,DHRS3,PITPNM1,LMNA,CHKA,ITGA3,PDE10A,FLRT3,PCYOX1,PRUNE2,SDCBP,WNT16,PRF1,PRPS1,ROCK2,NT5E,HMGCR,ATP5G1,COL17A1,RDH10,TM7SF2,NPC2,CYB5B,EGFR,CAT,RRM2B,AP2A1,ALG2,PDLIM5,KRT18,ACADVL,CYP4F12,TOB1,SFN,IRF1,GALE,DMXL2,ID1,ATP6V1A,INPP5D,CEMIP,SLC2A1,RPS29,GPR143,PBX1,RIPK1,LPCAT3,SLC25A42,ARSJ,CSTA,TNKS1BP1,PDE3A,APPBP2,PRKD3,MDM2,ABCA12,ABCD3,NARFL,GSTA4,ANAPC7,OAS3,RAB27B,VCL,PERP,MOSPD1,CNN3,SEC23A,KRT7,APOBEC3D,S100A4,ASUN,SAT1,GRHL3,CIRBP,VIM,AQP3,PRKCQ,SATB2,RPL18A,FANCG,ENC1,CASP4,STAT2,ADM,CPED1,PLIN2,TAPBP,CAMK2D,MISP,LAMB1,INPP4B,ZNF436,HACD3,TLE1,LTA4H,PKIB,SERINC5,TNIK,CDS2,NDUFS1,TAOK2,SULT1C2,IGFBP6,PARP14,KRT8,FRMD6,ARL4C,PDE4B,CLSTN2,NES,TRIB2,SRPX2,DNAJB9,MAN1A1,MTRNR2L1,FAM111A,NEBL,MLPH,HAS3,MAGEE1,CST3,UNC13A,FDXR,TANK,SGK1,PLEKHF1,AK3,DYNC2H1,CD44,AMOT,S100A6,SLC25A1,SLC40A1,FGF9,B3GNT2,RAB3B,MSX1,STMN3,SNTB1,BCAR1,FOXC1,ECH1,ANXA1,HSPA1B,FUCA1,RETSAT,ACOX1,FAM3C,DTX4,APAF1,PIM2,MTRNR2L8,AHR,MMP16,TPBG
