TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0043168	anion binding	4.82008557249936e-07	-14.5453039694228	2626	133	0.238779174147217	557	16491	8448,6712,349565,84254,56922,51175,6596,57118,58477,4316,6196,1490,79572,7220,89978,8309,26577,4129,1021,10057,7277,10188,4139,84056,4914,283455,5577,4919,4171,7422,55341,54986,55083,60678,146754,8829,833,84706,7273,64411,4983,30849,256356,6507,7048,5217,25981,26038,11199,10019,3480,3491,50807,5062,5584,8833,545,80216,5292,2762,1608,2571,5095,1974,84033,7486,166378,6857,23236,55289,50940,85476,131870,79915,55733,3099,84166,1800,27347,5337,1662,5599,81609,9914,4916,22808,91351,54843,23200,4753,440,79876,5144,4233,5984,63979,7879,79739,4144,2534,8607,5066,57586,306,9175,10079,3800,4842,4976,2047,5585,9252,5305,348751,2644,23263,5106,10051,89795,5096,2247,27032,7328,23250,9743,5291,57761,5352,28976,6259,138429,874,170506	DOC2A,SPTBN2,NMNAT3,CAMKK1,MCCC1,TUBE1,HLTF,CAMK1D,SRPRB,MMP7,RPS6KA2,CTGF,ATP13A3,TRPC1,DPH6,ACOX2,PCOLCE2,MAOB,CDK6,ABCC5,TUBA4A,TNK2,MARK1,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,VEGFA,LSG1,ULK4,KIF26B,EEFSEC,DNAH2,NRP1,CARS,GPT2,TTN,ARAP3,OPHN1,PIK3R4,GK5,SLC1A3,TGFBR2,PFN2,DNAH1,CHD5,ANXA10,SH2B3,IGF1R,CYR61,ASAP1,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,GMDS,DGKG,GAD1,PCCA,EIF4A2,OBSCN,WRN,SPATA5,SYT1,PLCB1,ACOXL,PDE11A,GFM1,NUDT16,ATAD5,HHAT,HK2,NLRC5,DPEP1,STK39,PLD1,DDX10,MAPK8,SNX27,ATP2C2,NTRK3,MRAS,DDX60L,SYTL2,ATP11B,NELL2,ASNS,UBA5,PDE4D,MET,RFC4,FIGNL1,RAB7A,TTLL7,MAT2A,FYN,RUVBL1,PAM,SYT13,ANXA3,MAP3K13,ATP9A,KIF5C,NOS1,OPA1,EPHB1,PKN1,RPS6KA5,PIP4K2A,FTCDNL1,GCHFR,MCF2L,PCK2,SMC4,NAV3,PCCB,FGF2,ATP2C1,UBE2H,ATP11A,ARHGAP32,PIK3CB,TRIB3,PLOD2,ACAD9,RYK,PIP5KL1,CBR3,DHX36
GO:0030554	adenyl nucleotide binding	1.47627203798469e-05	-11.1234054481968	1501	81	0.145421903052065	557	16491	5599,349565,84254,9914,56922,4916,6596,57118,91351,23200,440,6196,79876,79572,89978,5144,4233,1021,10057,5984,10188,4139,63979,84056,4914,283455,5577,4919,4171,79739,4144,54986,55083,2534,8607,146754,833,7273,9175,10079,30849,256356,3800,5585,2047,5217,7048,9252,25981,5305,26038,3480,5062,5584,8833,545,80216,5292,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,50940,57761,79915,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,PDE4D,MET,CDK6,ABCC5,RFC4,TNK2,MARK1,FIGNL1,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,TTLL7,MAT2A,ULK4,KIF26B,FYN,RUVBL1,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,EPHB1,PFN2,TGFBR2,RPS6KA5,DNAH1,PIP4K2A,CHD5,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,PDE11A,TRIB3,ATAD5,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0032559	adenyl ribonucleotide binding	2.16060420314753e-05	-10.7425375587101	1493	80	0.143626570915619	557	16491	5599,349565,84254,9914,56922,4916,6596,57118,91351,23200,440,6196,79876,79572,89978,5144,4233,1021,10057,5984,10188,4139,63979,84056,4914,283455,5577,4919,4171,79739,4144,54986,55083,2534,8607,146754,833,7273,9175,10079,30849,256356,3800,5585,2047,7048,9252,25981,26038,5305,3480,5062,5584,8833,545,80216,5292,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,50940,57761,79915,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,PDE4D,MET,CDK6,ABCC5,RFC4,TNK2,MARK1,FIGNL1,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,TTLL7,MAT2A,ULK4,KIF26B,FYN,RUVBL1,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,EPHB1,TGFBR2,RPS6KA5,DNAH1,CHD5,PIP4K2A,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,PDE11A,TRIB3,ATAD5,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0017076	purine nucleotide binding	3.93202014168732e-05	-10.143772140194	1837	93	0.166965888689408	557	16491	5599,349565,84254,9914,56922,51175,22808,4916,6596,57118,91351,23200,58477,440,6196,79876,79572,89978,5144,4233,1021,10057,7277,10188,5984,4139,63979,7879,84056,4914,283455,5577,4919,4171,79739,55341,4144,54986,55083,2534,8607,60678,146754,833,7273,9175,10079,30849,256356,3800,5585,4976,2047,5217,7048,9252,25981,5305,26038,3480,5062,5584,8833,545,80216,5292,5106,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,50940,57761,85476,131870,79915,55733,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,TUBE1,MRAS,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,SRPRB,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,PDE4D,MET,CDK6,ABCC5,TUBA4A,TNK2,RFC4,MARK1,FIGNL1,RAB7A,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,TTLL7,LSG1,MAT2A,ULK4,KIF26B,FYN,RUVBL1,EEFSEC,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,OPA1,EPHB1,PFN2,TGFBR2,RPS6KA5,DNAH1,PIP4K2A,CHD5,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,PCK2,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,PDE11A,TRIB3,GFM1,NUDT16,ATAD5,HHAT,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0032553	ribonucleotide binding	4.44886110362925e-05	-10.0202773333169	1843	93	0.166965888689408	557	16491	5599,349565,84254,9914,56922,51175,22808,4916,6596,57118,91351,23200,58477,440,6196,79876,79572,89978,5144,4233,1021,10057,7277,10188,5984,4139,63979,7879,84056,4914,283455,5577,4919,4171,79739,55341,4144,54986,55083,2534,8607,60678,146754,833,7273,9175,10079,30849,256356,3800,4842,5585,4976,2047,7048,9252,25981,5305,26038,3480,5062,5584,8833,545,80216,5292,5106,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,50940,57761,85476,131870,79915,55733,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,TUBE1,MRAS,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,SRPRB,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,PDE4D,MET,CDK6,ABCC5,TUBA4A,TNK2,RFC4,MARK1,FIGNL1,RAB7A,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,TTLL7,LSG1,MAT2A,ULK4,KIF26B,FYN,RUVBL1,EEFSEC,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,NOS1,PKN1,OPA1,EPHB1,TGFBR2,RPS6KA5,DNAH1,PIP4K2A,CHD5,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,PCK2,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,PDE11A,TRIB3,GFM1,NUDT16,ATAD5,HHAT,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0043167	ion binding	4.60329060634039e-05	-9.98615406801103	5991	247	0.443447037701975	557	16491	384,8448,6712,349565,7092,2736,9313,7403,3339,84254,4194,56922,51175,2625,6596,2992,57118,5099,55120,91752,58477,4316,6196,1490,463,164832,221895,390928,79572,261729,7220,89978,8309,26577,25924,4129,374378,1021,10057,7277,1825,10188,4139,79364,84056,4914,494470,283455,5577,4919,7422,4171,9379,55341,54986,55138,55083,199221,23007,60678,146754,165918,3097,8829,7182,4026,833,84706,7273,10365,90288,64411,1958,5922,4983,30849,256356,6507,7048,5217,25981,26038,11199,153769,2122,84467,10019,1123,9668,3480,3491,50807,2624,80144,5062,9678,5584,8833,545,80216,776,5292,2762,1608,84186,5330,2571,285,4241,5095,1974,84033,5357,7486,166378,6857,84168,23236,10150,55289,50940,85476,131870,79915,10739,55733,6478,84166,3099,55785,1800,27347,5337,1662,114780,5599,4008,81609,9658,9914,22808,4916,1960,91351,54843,23200,79413,4753,152485,23527,440,64789,8543,79876,1889,5144,23089,3687,4233,55084,5984,118429,7077,63979,7879,26136,2137,79825,79739,114991,84627,4144,3669,89782,2534,27295,8607,286053,3673,5066,129293,28999,57586,8975,306,9175,10079,169841,6695,3800,4842,55892,9586,5585,2047,4976,9252,5305,4154,5523,80853,348751,2644,23263,166336,5742,5106,1761,10051,89795,5096,57559,5359,79836,55167,2247,3164,27032,54542,51163,7328,9743,23250,5140,55628,79623,5291,11342,57493,2591,57761,80012,5352,28976,23287,6259,1368,138429,2863,874,83940,170506,23355,201501,57688,7093,3269	ARG2,DOC2A,SPTBN2,NMNAT3,TLL1,GLI2,MMP20,KDM6A,HSPG2,CAMKK1,MDM4,MCCC1,TUBE1,GATA3,HLTF,GYG1,CAMK1D,PCDH7,FANCL,ZNF804A,SRPRB,MMP7,RPS6KA2,CTGF,ZFHX3,LONRF2,JAZF1,PAPL,ATP13A3,STEAP2,TRPC1,DPH6,ACOX2,PCOLCE2,MYRIP,MAOB,GALNT18,CDK6,ABCC5,TUBA4A,DSC3,TNK2,MARK1,ZXDC,KATNAL1,NTRK1,RNF165,KSR2,PRKAR2B,ROR1,VEGFA,MCM2,NRXN2,LSG1,ULK4,FAM90A1,KIF26B,DZIP1L,PLCH1,EEFSEC,DNAH2,RNF168,HIVEP2,NRP1,NR2C2,LPP,CARS,GPT2,TTN,KLF2,EFCAB12,ARAP3,EGR1,RASA2,OPHN1,PIK3R4,GK5,SLC1A3,TGFBR2,PFN2,DNAH1,CHD5,ANXA10,SH3RF2,MECOM,FBN3,SH2B3,CHN1,ZNF432,IGF1R,CYR61,ASAP1,GATA2,FRAS1,PAK2,PHF14,PRKCI,GMPS,ATR,ALPK1,CACNA1D,PIM1,GMDS,DGKG,ZCCHC7,PLCB2,GAD1,ANGPT2,MFI2,PCCA,EIF4A2,OBSCN,PLS1,WRN,SPATA5,SYT1,ANTXR1,PLCB1,MBNL2,ACOXL,PDE11A,GFM1,NUDT16,ATAD5,RFPL2,HHAT,SIAH2,NLRC5,HK2,FGD6,DPEP1,STK39,PLD1,DDX10,PKD1L2,MAPK8,LMO7,SNX27,ZNF516,ATP2C2,MRAS,NTRK3,EGR3,DDX60L,SYTL2,ATP11B,ZBED2,NELL2,ZNF827,ACAP2,ASNS,EXO5,LMO4,UBA5,ECE1,PDE4D,PEG10,ITGAX,MET,SOBP,RFC4,ANTXR2,TIMP2,FIGNL1,RAB7A,TES,EXTL3,EFCC1,TTLL7,ZNF618,ZNF469,MAT2A,ISG20,LMLN,FYN,PDLIM3,RUVBL1,NSMCE2,ITGA2,PAM,TRABD2A,KLF15,SYT13,USP13,ANXA3,MAP3K13,ATP9A,ZNF169,SPOCK1,KIF5C,NOS1,MYNN,CREB5,PKN1,EPHB1,OPA1,RPS6KA5,PIP4K2A,MBNL1,PPP2R3A,KDM7A,FTCDNL1,GCHFR,MCF2L,PRICKLE2,PTGS1,PCK2,DMRT1,SMC4,NAV3,PCCB,STAMBPL1,PLSCR1,LONRF3,MSL2,FGF2,NR4A1,ATP2C1,RC3H2,DBR1,UBE2H,ARHGAP32,ATP11A,PDE3B,ZNF407,GALNT14,PIK3CB,RNF13,HEG1,GALNT3,TRIB3,PHC3,PLOD2,ACAD9,AGTPBP1,RYK,CPM,PIP5KL1,GPR39,CBR3,TATDN1,DHX36,VPS8,ZBTB7C,ZSWIM6,TLL2,HRH1
GO:0005524	ATP binding	4.8933970894693e-05	-9.92503870135375	1456	77	0.138240574506284	557	16491	5599,349565,84254,9914,56922,4916,6596,57118,91351,23200,440,6196,79876,79572,89978,4233,1021,10057,5984,10188,4139,63979,84056,4914,283455,4919,4171,79739,4144,54986,55083,2534,8607,146754,833,7273,9175,10079,30849,256356,3800,5585,2047,7048,9252,25981,26038,5305,3480,5062,5584,8833,545,80216,5292,1608,10051,89795,5096,5095,1974,27032,7328,84033,7486,23250,166378,5291,57761,79915,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,MET,CDK6,ABCC5,RFC4,TNK2,MARK1,FIGNL1,KATNAL1,NTRK1,KSR2,ROR1,MCM2,TTLL7,MAT2A,ULK4,KIF26B,FYN,RUVBL1,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,EPHB1,TGFBR2,RPS6KA5,DNAH1,CHD5,PIP4K2A,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,DGKG,SMC4,NAV3,PCCB,PCCA,EIF4A2,ATP2C1,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,TRIB3,ATAD5,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0032555	purine ribonucleotide binding	5.32581367730158e-05	-9.84035996179884	1827	92	0.165170556552962	557	16491	5599,349565,84254,9914,56922,51175,22808,4916,6596,57118,91351,23200,58477,440,6196,79876,79572,89978,5144,4233,1021,10057,7277,10188,5984,4139,63979,7879,84056,4914,283455,5577,4919,4171,79739,55341,4144,54986,55083,2534,8607,60678,146754,833,7273,9175,10079,30849,256356,3800,5585,4976,2047,7048,9252,25981,5305,26038,3480,5062,5584,8833,545,80216,5292,5106,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,50940,57761,85476,131870,79915,55733,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,TUBE1,MRAS,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,SRPRB,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,PDE4D,MET,CDK6,ABCC5,TUBA4A,TNK2,RFC4,MARK1,FIGNL1,RAB7A,KATNAL1,NTRK1,KSR2,PRKAR2B,ROR1,MCM2,TTLL7,LSG1,MAT2A,ULK4,KIF26B,FYN,RUVBL1,EEFSEC,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,OPA1,EPHB1,TGFBR2,RPS6KA5,DNAH1,PIP4K2A,CHD5,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,PCK2,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,PDE11A,TRIB3,GFM1,NUDT16,ATAD5,HHAT,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
GO:0098772	molecular function regulator	6.73503688270216e-05	-9.60560217884938	1207	66	0.118491921005386	557	16491	5599,23145,200734,58504,57018,22898,23527,25771,1739,26577,9771,8514,10188,7077,902,287,1894,5577,857,7422,80005,9379,26084,29,64215,9779,5522,27128,90627,57221,306,64411,10160,5504,5922,4983,6695,4842,151242,5217,1293,5523,153769,84144,1123,2644,50807,23263,5062,57522,9922,84632,219771,8893,51232,23101,163486,84033,9743,23236,9901,22943,57761,55785,1800,483	MAPK8,SSPO,SPRED2,ARHGAP22,CCNL1,DENND3,ACAP2,TBC1D22A,DLG1,PCOLCE2,RAPGEF5,KCNAB2,TNK2,TIMP2,CCNH,ANK2,ECT2,PRKAR2B,CAV1,VEGFA,DOCK5,NRXN2,ARHGEF26,ABR,DNAJC1,TBC1D5,PPP2R2C,CYTH4,STARD13,ARFGEF3,ANXA3,ARAP3,FARP1,PPP1R2,RASA2,OPHN1,SPOCK1,NOS1,PPP1R1C,PFN2,COL6A3,PPP2R3A,SH3RF2,SYDE2,CHN1,GCHFR,ASAP1,MCF2L,PAK2,SRGAP1,IQSEC1,AFAP1L2,CCNY,EIF2B5,CRIM1,MCF2L2,DENND1B,OBSCN,ARHGAP32,PLCB1,SRGAP3,DKK1,TRIB3,FGD6,DPEP1,ATP1B3
GO:0035639	purine ribonucleoside triphosphate binding	0.000102413688628783	-9.18649017627752	1785	89	0.159784560143627	557	16491	5599,349565,84254,9914,56922,51175,22808,4916,6596,57118,91351,23200,58477,440,6196,79876,79572,89978,4233,1021,10057,7277,10188,5984,4139,63979,7879,84056,4914,283455,4919,4171,79739,55341,4144,54986,55083,2534,8607,60678,146754,833,7273,9175,10079,30849,256356,3800,5585,4976,2047,7048,9252,25981,5305,26038,3480,5062,5584,8833,545,80216,5292,5106,1608,10051,89795,5096,5095,27032,1974,7328,84033,7486,23250,166378,5291,57761,85476,131870,79915,55733,3099,6259,84166,138429,27347,1662,170506	MAPK8,NMNAT3,CAMKK1,ATP2C2,MCCC1,TUBE1,MRAS,NTRK3,HLTF,CAMK1D,DDX60L,ATP11B,SRPRB,ASNS,RPS6KA2,UBA5,ATP13A3,DPH6,MET,CDK6,ABCC5,TUBA4A,TNK2,RFC4,MARK1,FIGNL1,RAB7A,KATNAL1,NTRK1,KSR2,ROR1,MCM2,TTLL7,LSG1,MAT2A,ULK4,KIF26B,FYN,RUVBL1,EEFSEC,DNAH2,CARS,TTN,MAP3K13,ATP9A,PIK3R4,GK5,KIF5C,PKN1,OPA1,EPHB1,TGFBR2,RPS6KA5,DNAH1,PIP4K2A,CHD5,IGF1R,PAK2,PRKCI,GMPS,ATR,ALPK1,PIM1,PCK2,DGKG,SMC4,NAV3,PCCB,PCCA,ATP2C1,EIF4A2,UBE2H,OBSCN,WRN,ATP11A,SPATA5,PIK3CB,TRIB3,GFM1,NUDT16,ATAD5,HHAT,HK2,RYK,NLRC5,PIP5KL1,STK39,DDX10,DHX36
