TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr1p22-p21	human chr1p22-p21	0.000889038625723609	-7.02536987488623	3	2	0.0043956043956044	455	26250	1266,2152	CNN3,F3
human chr22q13.1-q13.2	human chr22q13.1-q13.2	0.0017576485211615	-6.34377843078795	4	2	0.0043956043956044	455	26250	9582,60489	APOBEC3B,APOBEC3G
human chr7q31.31	human chr7q31.31	0.0017576485211615	-6.34377843078795	4	2	0.0043956043956044	455	26250	23554,79974	TSPAN12,CPED1
human chr17q25.1	human chr17q25.1	0.00284852819093137	-5.86095284232911	81	6	0.0131868131868132	455	26250	2125,23510,2905,283987,51,2232	EVPL,KCTD2,GRIN2C,HID1,ACOX1,FDXR
human chr1p32-p31	human chr1p32-p31	0.00289580570270694	-5.84449189831613	5	2	0.0043956043956044	455	26250	3725,5865	JUN,RAB3B
human chr1p31	human chr1p31	0.00293586429904696	-5.83075338896868	17	3	0.00659340659340659	455	26250	9077,5236,5142	DIRAS3,PGM1,PDE4B
human chr7q31	human chr7q31	0.00407756575452172	-5.50225509741355	19	3	0.00659340659340659	455	26250	54556,51384,10447	ING3,WNT16,FAM3C
human chr17q24.3	human chr17q24.3	0.00473603191638217	-5.35255564232218	20	3	0.00659340659340659	455	26250	400618,400619,6662	SOX9-AS1,LINC00511,SOX9
human chr2q21.2	human chr2q21.2	0.00783315839657031	-4.84938947910223	8	2	0.0043956043956044	455	26250	53353,554226	LRP1B,ANKRD30BL
human chr16q22.1	human chr16q22.1	0.00796195651350367	-4.83308051617431	100	6	0.0131868131868132	455	26250	8824,57215,3038,80777,79613,55308	CES2,THAP11,HAS3,CYB5B,TANGO6,DDX19A
human chr12q21.1	human chr12q21.1	0.00995632594118467	-4.60954715684627	9	2	0.0043956043956044	455	26250	283392,55266	TRHDE-AS1,TMEM19
